Time,Avg. messages per day,Sentiment,Emotionality,Complexity,Influence
Fri Feb 24 00:00:00 CET 2017,7.9999999999999805,0.44751596913341296,0.24514661644592395,5.877311515280329,3.77890806042514E-4
Sat Feb 25 00:00:00 CET 2017,8.095238095238075,0.4593865050421748,0.24637451513658445,5.819149361587007,3.7108196269039663E-4
Sun Feb 26 00:00:00 CET 2017,8.047619047619028,0.4631983169888142,0.2462476342700544,5.83975136455789,3.813897949873521E-4
Mon Feb 27 00:00:00 CET 2017,8.333333333333313,0.46474270813033014,0.24750151407663146,5.834236300212227,3.7108196269039663E-4
Tue Feb 28 00:00:00 CET 2017,8.809523809523787,0.46488308614276497,0.2464809526694051,5.842316421697478,3.4325081548861687E-4
Wed Mar 01 00:00:00 CET 2017,8.238095238095218,0.48744097401341396,0.24700635317918865,5.767266015061871,8.176398250192039E-4
Thu Mar 02 00:00:00 CET 2017,7.952380952380933,0.4860480648134972,0.24690996251768865,5.772905138715076,8.348532950196082E-4
Fri Mar 03 00:00:00 CET 2017,8.333333333333313,0.4827480445061466,0.2519351012912606,5.798250886450255,0.004690161846956458
Sat Mar 04 00:00:00 CET 2017,8.619047619047597,0.4814149154198874,0.252841578419316,5.795860541056401,0.004602495270377833
Sun Mar 05 00:00:00 CET 2017,10.571428571428543,0.4801210030197766,0.2508847427936091,5.874830719006249,0.003492673715818639
Mon Mar 06 00:00:00 CET 2017,10.476190476190448,0.48615796771735437,0.25348001204584625,5.884270570058585,0.003367738030386523
Tue Mar 07 00:00:00 CET 2017,10.4285714285714,0.4879489597230171,0.2549981104280281,5.908506042207633,0.003471360739013801
Wed Mar 08 00:00:00 CET 2017,12.238095238095203,0.4823753545984905,0.25395827921025266,5.962163550950522,0.0029689269478407505
Thu Mar 09 00:00:00 CET 2017,11.952380952380919,0.4910050723900821,0.25498817138426794,5.949088337593775,0.0030699108576312524
Fri Mar 10 00:00:00 CET 2017,12.142857142857109,0.48867069803084434,0.2531579851947205,5.950900041727216,0.0030085126404786272
Sat Mar 11 00:00:00 CET 2017,12.238095238095203,0.4916248125776493,0.2540616621963553,5.947244255465598,0.0029689269478407505
Sun Mar 12 00:00:00 CET 2017,12.523809523809488,0.5008620827774498,0.2542586710863156,5.942411296919981,0.006728645759380261
Mon Mar 13 00:00:00 CET 2017,13.2380952380952,0.4983484236192123,0.2557324980513614,5.967214401812171,0.006323305653393499
Tue Mar 14 00:00:00 CET 2017,13.333333333333295,0.498011462736159,0.25519072842203727,5.966147433283474,0.006285441547684556
Wed Mar 15 00:00:00 CET 2017,12.809523809523773,0.49585049290201416,0.25608905272639,5.983984166695007,0.006519681605362241
Thu Mar 16 00:00:00 CET 2017,12.85714285714282,0.49585049290201416,0.25608905272639,5.983984166695007,0.006519681605362241
Fri Mar 17 00:00:00 CET 2017,11.857142857142824,0.48945075604091803,0.2597874841574082,6.0055039743569205,0.007239094748022902
Sat Mar 18 00:00:00 CET 2017,11.666666666666634,0.48265318711000255,0.2592880846798249,6.037801932465299,0.007444459138037736
Sun Mar 19 00:00:00 CET 2017,12.047619047619014,0.4833004965286922,0.25866074228257846,6.0080446540611625,0.007044756633982019
Mon Mar 20 00:00:00 CET 2017,11.714285714285682,0.48253939462397566,0.2579625139641369,6.015695695231562,0.007189511907283019
Tue Mar 21 00:00:00 CET 2017,11.19047619047616,0.48358556117106055,0.2595436553353391,6.020538906742101,0.007661815609221319
Wed Mar 22 00:00:00 CET 2017,9.999999999999973,0.48408551643260345,0.25886418008168716,6.003118362669623,0.008028156930913428
Thu Mar 23 00:00:00 CET 2017,9.619047619047594,0.4825345599066307,0.25852320123466455,6.006028352646707,0.008223965636545464
Fri Mar 24 00:00:00 CET 2017,8.857142857142835,0.4869079782160473,0.256086879114428,5.993233419762504,0.005489833416436022
Sat Mar 25 00:00:00 CET 2017,9.238095238095214,0.48836115322819507,0.25585723761031237,6.028741215412121,0.005390917499022761
Sun Mar 26 00:00:00 CET 2017,8.047619047619028,0.48509307969499554,0.26089314446725254,5.952000865617422,0.006723503847095803
Mon Mar 27 00:00:00 CEST 2017,7.952380952380933,0.5013385038710013,0.2625007299501782,5.919195315917607,0.013620906172253904
Tue Mar 28 00:00:00 CEST 2017,7.666666666666648,0.4981900229884095,0.26228940988113225,5.900750901930167,0.01377058645986109
Wed Mar 29 00:00:00 CEST 2017,5.904761904761893,0.5108436985135238,0.268083374329187,5.816830332003225,0.041797214131817306
Thu Mar 30 00:00:00 CEST 2017,6.047619047619035,0.4805236823874647,0.26445296430799636,5.841438280035476,0.040636180405933496
Fri Mar 31 00:00:00 CEST 2017,7.095238095238079,0.4671755092227347,0.2572288944682367,5.8519722786371275,0.0328742133621035
Sat Apr 01 00:00:00 CEST 2017,8.19047619047617,0.46932928234016486,0.25727864916629284,5.872500084839501,0.027343971861936555
Sun Apr 02 00:00:00 CEST 2017,7.857142857142838,0.4589557423071332,0.2558494562709917,5.8791313570187675,0.02304369452312559
Mon Apr 03 00:00:00 CEST 2017,6.857142857142842,0.45631128411439065,0.25306431300001275,5.845180549352718,0.02738133113924335
Tue Apr 04 00:00:00 CEST 2017,7.4761904761904585,0.44191293974368645,0.25453721481125163,5.839578483699171,0.023993949967378195
Wed Apr 05 00:00:00 CEST 2017,7.761904761904743,0.4474461395615211,0.2562043117116499,5.826361450257131,0.023749113743221275
Thu Apr 06 00:00:00 CEST 2017,8.19047619047617,0.45940386100593794,0.2637133421287225,5.785844990172031,0.02281777594936946
Fri Apr 07 00:00:00 CEST 2017,9.238095238095214,0.45954015728862657,0.2609093303698615,5.850316329015718,0.021550121729960046
Sat Apr 08 00:00:00 CEST 2017,9.428571428571404,0.45954015728862657,0.2609093303698615,5.850316329015718,0.021550121729960046
Sun Apr 09 00:00:00 CEST 2017,9.666666666666641,0.45672662386906887,0.2619737701969616,5.8796558255619145,0.02327413146835685
Mon Apr 10 00:00:00 CEST 2017,10.666666666666638,0.4494176021916688,0.2612746895670109,5.831365080705162,0.02195672780033665
Tue Apr 11 00:00:00 CEST 2017,12.047619047619014,0.4510114310038556,0.25955713154663995,5.769925628639105,0.019077156941276107
Wed Apr 12 00:00:00 CEST 2017,12.571428571428536,0.45053675646573876,0.2601862631970337,5.7603910180868585,0.018769460861578106
Thu Apr 13 00:00:00 CEST 2017,14.666666666666623,0.4652308969373404,0.26016400813871304,5.7938956193362445,0.04700165029292005
Fri Apr 14 00:00:00 CEST 2017,15.999999999999952,0.46197801299339036,0.25843281438040455,5.755149108913325,0.04315874806771275
Sat Apr 15 00:00:00 CEST 2017,18.52380952380947,0.47276772135337664,0.2576734368652345,5.765434939441955,0.07150497313061428
Sun Apr 16 00:00:00 CEST 2017,19.23809523809518,0.47965199626326216,0.260512738248072,5.816245368290835,0.07133051967547896
Mon Apr 17 00:00:00 CEST 2017,19.952380952380892,0.4733651418889881,0.25796009190477975,5.80209944631133,0.06535101105794432
Tue Apr 18 00:00:00 CEST 2017,21.809523809523743,0.470220481660571,0.2588704000757006,5.756893235613661,0.059214765888184286
Wed Apr 19 00:00:00 CEST 2017,22.142857142857075,0.4661767742026113,0.26010223421686834,5.756464440525769,0.051121792115903744
Thu Apr 20 00:00:00 CEST 2017,22.80952380952374,0.47020628303041634,0.2597819454672005,5.777957192508348,0.0499546279123443
Fri Apr 21 00:00:00 CEST 2017,22.714285714285644,0.4777802279105708,0.26029640862563347,5.78464608856473,0.053366163477089765
Sat Apr 22 00:00:00 CEST 2017,24.238095238095163,0.479654287490733,0.2608722005531888,5.783879676479291,0.053891938486716265
Sun Apr 23 00:00:00 CEST 2017,24.428571428571352,0.479654287490733,0.2608722005531888,5.783879676479291,0.053891938486716265
Mon Apr 24 00:00:00 CEST 2017,25.04761904761897,0.479654287490733,0.2608722005531888,5.783879676479291,0.053891938486716265
Tue Apr 25 00:00:00 CEST 2017,24.571428571428495,0.48867709683713206,0.26111661321396196,5.782840933915464,0.05757928164633369
Wed Apr 26 00:00:00 CEST 2017,25.095238095238017,0.4854841206758894,0.2602043963157849,5.81267596041015,0.05668426690571711
Thu Apr 27 00:00:00 CEST 2017,25.476190476190396,0.4747124510044759,0.2546108118939925,5.870674084881414,0.05497519353167538
Fri Apr 28 00:00:00 CEST 2017,24.809523809523732,0.47511209629701895,0.25589691597973657,5.837234032928761,0.05668426690571711
Sat Apr 29 00:00:00 CEST 2017,24.523809523809447,0.47511209629701895,0.25589691597973657,5.837234032928761,0.05668426690571711
Sun Apr 30 00:00:00 CEST 2017,24.809523809523732,0.4703914148378108,0.2560763672732414,5.904076196802305,0.053366163477089765
Mon May 01 00:00:00 CEST 2017,24.047619047618973,0.47445720181965745,0.25555785446097484,5.927023795664955,0.05470031756401701
Tue May 02 00:00:00 CEST 2017,22.99999999999993,0.47557778050966326,0.2561995540087394,5.976078972792218,0.05945686691740979
Wed May 03 00:00:00 CEST 2017,22.99999999999993,0.4796206709589441,0.25477101640840677,5.996788868235625,0.058191827195762776
Thu May 04 00:00:00 CEST 2017,26.476190476190393,0.47331253457474876,0.263575023548209,5.951394473894068,2.5726799455355374
Fri May 05 00:00:00 CEST 2017,27.66666666666658,0.46425678639471696,0.2648271730598612,5.952458343126542,2.321214988453116
Sat May 06 00:00:00 CEST 2017,25.714285714285634,0.4530907900338919,0.2653273210137794,5.939444102203977,2.417019911782274
Sun May 07 00:00:00 CEST 2017,24.761904761904685,0.44961190531012357,0.26316764373720974,5.9313386124548355,2.5459914633819007
Mon May 08 00:00:00 CEST 2017,24.047619047618973,0.44914530979735173,0.2649323430661359,5.952707942565412,2.7037077487241423
Tue May 09 00:00:00 CEST 2017,23.476190476190403,0.441481376655595,0.26728954706938707,6.0341646176687185,2.8158430931412726
Wed May 10 00:00:00 CEST 2017,23.5714285714285,0.4458602350795099,0.26693551406223437,6.040105597345063,2.8959144607187497
Thu May 11 00:00:00 CEST 2017,22.714285714285644,0.44553521548627784,0.2683560838994246,6.029356159943794,3.039989807023165
Fri May 12 00:00:00 CEST 2017,22.714285714285644,0.44135026822933177,0.26704735222230996,5.978819120934116,2.9236265608213214
Sat May 13 00:00:00 CEST 2017,20.57142857142851,0.4332531556242316,0.266688402841163,5.9812564044758725,3.1991515770243777
Sun May 14 00:00:00 CEST 2017,20.33333333333327,0.4332531556242316,0.266688402841163,5.9812564044758725,3.1991515770243777
Mon May 15 00:00:00 CEST 2017,19.857142857142797,0.4332531556242316,0.266688402841163,5.9812564044758725,3.1991515770243777
Tue May 16 00:00:00 CEST 2017,19.61904761904756,0.4332531556242316,0.266688402841163,5.9812564044758725,3.1991515770243777
Wed May 17 00:00:00 CEST 2017,19.142857142857086,0.4327133652991722,0.2669105895899366,5.961331449910651,3.2675826268003
Thu May 18 00:00:00 CEST 2017,18.71428571428566,0.43613920737137213,0.26943359584060556,5.922248681906446,3.394655284509201
Fri May 19 00:00:00 CEST 2017,19.333333333333275,0.43613920737137213,0.26943359584060556,5.922248681906446,3.394655284509201
Sat May 20 00:00:00 CEST 2017,19.285714285714228,0.43613920737137213,0.26943359584060556,5.922248681906446,3.394655284509201
Sun May 21 00:00:00 CEST 2017,18.571428571428516,0.43943014154788457,0.2696577374709762,5.850103050750516,3.59434088948033
Mon May 22 00:00:00 CEST 2017,18.619047619047564,0.4395048538198232,0.2705808265945472,5.853782626275225,3.6156091787671962
Tue May 23 00:00:00 CEST 2017,18.8571428571428,0.4298073810700932,0.2701384375067981,5.847314150241412,3.491645435495178
Wed May 24 00:00:00 CEST 2017,18.619047619047564,0.42432398781941766,0.2717211054957108,5.829139884668154,3.6156091787671962
Thu May 25 00:00:00 CEST 2017,13.714285714285674,0.37924175077244443,0.26161916720830447,5.848308023007872,0.0
Fri May 26 00:00:00 CEST 2017,12.142857142857109,0.3682475832547367,0.260071802390006,5.915632496561265,0.0
Sat May 27 00:00:00 CEST 2017,11.285714285714255,0.36361292373034804,0.26127884759804587,5.948266668070757,0.0
Sun May 28 00:00:00 CEST 2017,10.952380952380922,0.34707902941533847,0.25962560095158765,5.806615621627165,0.0
Mon May 29 00:00:00 CEST 2017,10.476190476190448,0.34707902941533847,0.25962560095158765,5.806615621627165,0.0
Tue May 30 00:00:00 CEST 2017,10.04761904761902,0.41330258476794984,0.24692253931833832,5.680949076489671,0.0
Wed May 31 00:00:00 CEST 2017,9.476190476190451,0.42200936419583407,0.2504392999497625,5.653357647405552,0.0
Thu Jun 01 00:00:00 CEST 2017,9.380952380952357,0.41177021261043206,0.2501389065529493,5.668936058153664,0.0
Fri Jun 02 00:00:00 CEST 2017,8.714285714285692,0.3956370028078204,0.26380902287204333,5.850626578541232,0.0
Sat Jun 03 00:00:00 CEST 2017,8.285714285714265,0.3956370028078204,0.26380902287204333,5.850626578541232,0.0
Sun Jun 04 00:00:00 CEST 2017,8.38095238095236,0.3956370028078204,0.26380902287204333,5.850626578541232,0.0
Mon Jun 05 00:00:00 CEST 2017,8.238095238095218,0.3956370028078204,0.26380902287204333,5.850626578541232,0.0
Tue Jun 06 00:00:00 CEST 2017,8.476190476190455,0.40770862334117425,0.2672803166305987,5.927039870027908,0.0
Wed Jun 07 00:00:00 CEST 2017,8.619047619047597,0.43685015097960805,0.27819441221766394,5.982802197628543,0.0
Thu Jun 08 00:00:00 CEST 2017,8.238095238095218,0.43520538133303244,0.2784877890210789,6.015807361699908,0.0
Fri Jun 09 00:00:00 CEST 2017,7.4761904761904585,0.43520538133303244,0.2784877890210789,6.015807361699908,0.0
Sat Jun 10 00:00:00 CEST 2017,7.4761904761904585,0.43520538133303244,0.2784877890210789,6.015807361699908,0.0
Sun Jun 11 00:00:00 CEST 2017,7.333333333333316,0.4273075538766604,0.2814510126388372,6.018083196314459,0.0
Mon Jun 12 00:00:00 CEST 2017,7.714285714285696,0.43686515974346984,0.2730986647250882,5.947541806536613,0.0
Tue Jun 13 00:00:00 CEST 2017,8.523809523809502,0.4819836128050117,0.2693757132089777,6.234806903896633,0.0
Wed Jun 14 00:00:00 CEST 2017,8.285714285714265,0.4714251619618765,0.26778299053529,6.22127332601887,0.0
Thu Jun 15 00:00:00 CEST 2017,8.38095238095236,0.47866576771275193,0.26392576167375903,6.128999089931193,0.0
Fri Jun 16 00:00:00 CEST 2017,7.571428571428553,0.47866576771275193,0.26392576167375903,6.128999089931193,0.0
Sat Jun 17 00:00:00 CEST 2017,7.190476190476174,0.47866576771275193,0.26392576167375903,6.128999089931193,0.0
Sun Jun 18 00:00:00 CEST 2017,7.142857142857126,0.4743395619752025,0.26464816128720736,6.181988992507812,0.0
Mon Jun 19 00:00:00 CEST 2017,8.047619047619028,0.46141547645080505,0.26227266907181274,6.218599627921045,0.057818114736955736
Tue Jun 20 00:00:00 CEST 2017,7.238095238095221,0.44694146090115483,0.2607604886799462,6.234255272857568,0.0633623175199515
Wed Jun 21 00:00:00 CEST 2017,7.238095238095221,0.44766287137843186,0.258939742017723,6.2756916060154255,0.06703549534719506
Thu Jun 22 00:00:00 CEST 2017,8.142857142857123,0.4474753265819304,0.25859595221331144,6.24162952926594,0.05506487117805309
Fri Jun 23 00:00:00 CEST 2017,7.857142857142838,0.4474753265819304,0.25859595221331144,6.24162952926594,0.05506487117805309
Sat Jun 24 00:00:00 CEST 2017,8.76190476190474,0.44036685492399213,0.25678155649611006,6.217249256825559,0.05256192248814158
Sun Jun 25 00:00:00 CEST 2017,8.76190476190474,0.4361168414114834,0.2574151275175011,6.213350976344567,0.05197133908939842
Mon Jun 26 00:00:00 CEST 2017,8.95238095238093,0.4361168414114834,0.2574151275175011,6.213350976344567,0.05197133908939842
Tue Jun 27 00:00:00 CEST 2017,9.476190476190451,0.4369130448956465,0.25379139252274824,6.157682699087793,0.06250282056510505
Wed Jun 28 00:00:00 CEST 2017,9.095238095238072,0.42206031889200607,0.24820280888705903,6.143663942256236,0.06676437651272585
Thu Jun 29 00:00:00 CEST 2017,9.857142857142831,0.44549966382193906,0.2475287223554475,6.098115523334287,0.059346112455756314
Fri Jun 30 00:00:00 CEST 2017,9.904761904761878,0.4435637680366903,0.24754449948409166,6.082026359345473,0.058170941912077966
Sat Jul 01 00:00:00 CEST 2017,10.23809523809521,0.44064889430187837,0.2464424468709355,6.059328213967625,0.05542702955773467
Sun Jul 02 00:00:00 CEST 2017,10.190476190476163,0.4425994694349758,0.2462122109740183,6.056831310727039,0.05595490602971309
Mon Jul 03 00:00:00 CEST 2017,9.571428571428546,0.4388237557252944,0.24755150437652157,6.09135057569159,0.058170941912077966
Tue Jul 04 00:00:00 CEST 2017,8.19047619047617,0.4284548271390879,0.2434979791255598,5.949261009393457,0.0763021445859724
Wed Jul 05 00:00:00 CEST 2017,7.9999999999999805,0.4347029655545906,0.24371875528092904,5.948475109545868,0.0793954747718902
Thu Jul 06 00:00:00 CEST 2017,7.380952380952364,0.42853455868644014,0.24432819184657695,5.97713952226844,0.08640095783999815
Fri Jul 07 00:00:00 CEST 2017,7.857142857142838,0.4491363630270752,0.25253360924266943,5.919819513499939,0.0793954747718902
Sat Jul 08 00:00:00 CEST 2017,8.523809523809502,0.44206003594805116,0.25377380882662687,5.934433303543931,0.0763021445859724
Sun Jul 09 00:00:00 CEST 2017,8.428571428571408,0.4462041459562267,0.25475029305330604,5.9208203091699465,0.07833686844159833
Mon Jul 10 00:00:00 CEST 2017,7.714285714285696,0.4615144266820765,0.25543269200267427,5.821639603959031,0.020830265902723574
Tue Jul 11 00:00:00 CEST 2017,8.238095238095218,0.46545214224342635,0.25150855834441493,5.81269652866575,0.01952837428380335
Wed Jul 12 00:00:00 CEST 2017,8.142857142857123,0.4624196864197446,0.25196623603351753,5.801795554640457,0.01893660536611234
Thu Jul 13 00:00:00 CEST 2017,7.333333333333316,0.47859464350337966,0.24433763113950904,5.599876003599984,0.02314473989191508
Fri Jul 14 00:00:00 CEST 2017,7.333333333333316,0.47859464350337966,0.24433763113950904,5.599876003599984,0.02314473989191508
Sat Jul 15 00:00:00 CEST 2017,6.857142857142842,0.49596453224708026,0.2502668886226453,5.591113002679388,0.02314473989191508
Sun Jul 16 00:00:00 CEST 2017,7.142857142857126,0.5019739481537492,0.24917877271805486,5.620986849259428,0.021926595687077447
Mon Jul 17 00:00:00 CEST 2017,6.999999999999984,0.5019739481537492,0.24917877271805486,5.620986849259428,0.021926595687077447
Tue Jul 18 00:00:00 CEST 2017,6.761904761904747,0.5062862874647116,0.25226897174439994,5.606490512407706,0.0
Wed Jul 19 00:00:00 CEST 2017,6.714285714285699,0.516757278280309,0.2521029078628569,5.611360347755472,0.0
Thu Jul 20 00:00:00 CEST 2017,7.285714285714269,0.5145161954086962,0.2531793264399256,5.594971678636416,0.0
Fri Jul 21 00:00:00 CEST 2017,7.095238095238079,0.5203680995750758,0.25334963728511667,5.605826378171056,0.0
Sat Jul 22 00:00:00 CEST 2017,6.714285714285699,0.5336949894516526,0.2561543154774181,5.606307214789898,0.0
Sun Jul 23 00:00:00 CEST 2017,6.571428571428557,0.5336949894516526,0.2561543154774181,5.606307214789898,0.0
Mon Jul 24 00:00:00 CEST 2017,7.238095238095221,0.5231600630266106,0.25149869745925335,5.680327590810451,0.0
Tue Jul 25 00:00:00 CEST 2017,7.380952380952364,0.5231600630266106,0.25149869745925335,5.680327590810451,0.0
Wed Jul 26 00:00:00 CEST 2017,7.571428571428553,0.5231600630266106,0.25149869745925335,5.680327590810451,0.0
Thu Jul 27 00:00:00 CEST 2017,7.428571428571411,0.5261624095760709,0.2522394295312241,5.671578542617842,0.0
Fri Jul 28 00:00:00 CEST 2017,6.904761904761889,0.5077552249511843,0.2412642636252837,5.718800400872065,0.0
Sat Jul 29 00:00:00 CEST 2017,6.380952380952367,0.5227705118440422,0.23857044269159858,5.682793751470586,0.0
Sun Jul 30 00:00:00 CEST 2017,6.428571428571415,0.5227705118440422,0.23857044269159858,5.682793751470586,0.0
Mon Jul 31 00:00:00 CEST 2017,6.285714285714272,0.517274973716064,0.23802894690788282,5.653118559736355,0.0
Tue Aug 01 00:00:00 CEST 2017,6.761904761904747,0.510739061510882,0.24377600518041329,5.725399102499628,0.0
Wed Aug 02 00:00:00 CEST 2017,7.095238095238079,0.49954640551983903,0.24434326664177491,5.748694078426598,0.0
Thu Aug 03 00:00:00 CEST 2017,6.904761904761889,0.4912918942645434,0.25049647566376354,5.850469922023067,0.0
Fri Aug 04 00:00:00 CEST 2017,6.952380952380937,0.4954922721240163,0.25149828754828585,5.85976987994713,0.0
Sat Aug 05 00:00:00 CEST 2017,6.666666666666652,0.493943694139132,0.24658585241587222,5.876665526527129,0.0
Sun Aug 06 00:00:00 CEST 2017,6.761904761904747,0.48766008035611946,0.24510445222858235,5.846378896243139,0.005649863345990017
Mon Aug 07 00:00:00 CEST 2017,7.238095238095221,0.5027503738664373,0.2459190481699099,5.883263370522141,0.0051283374986678615
Tue Aug 08 00:00:00 CEST 2017,7.190476190476174,0.50093922213231,0.2516537159887093,5.945808283425949,0.004566327909772754
Wed Aug 09 00:00:00 CEST 2017,7.333333333333316,0.49913120815565715,0.2509272774228203,5.938853720100159,0.004673412261090271
Thu Aug 10 00:00:00 CEST 2017,5.95238095238094,0.46962393415355713,0.25131695222350225,6.070117943241927,0.006650625140782309
Fri Aug 11 00:00:00 CEST 2017,7.285714285714269,0.4356216878902105,0.2517527170707103,6.110056929849753,0.004322906341508501
Sat Aug 12 00:00:00 CEST 2017,7.333333333333316,0.4356216878902105,0.2517527170707103,6.110056929849753,0.004322906341508501
Sun Aug 13 00:00:00 CEST 2017,7.333333333333316,0.4356216878902105,0.2517527170707103,6.110056929849753,0.004322906341508501
Mon Aug 14 00:00:00 CEST 2017,6.666666666666652,0.43713163009938405,0.25524700939201916,6.084994049335929,0.004737431607132603
Tue Aug 15 00:00:00 CEST 2017,6.5238095238095095,0.43713163009938405,0.25524700939201916,6.084994049335929,0.004737431607132603
Wed Aug 16 00:00:00 CEST 2017,6.380952380952367,0.4492587342660339,0.2579955284652182,6.088009804486415,0.0046111000976090675
Thu Aug 17 00:00:00 CEST 2017,6.33333333333332,0.4492587342660339,0.2579955284652182,6.088009804486415,0.0046111000976090675
Fri Aug 18 00:00:00 CEST 2017,6.999999999999984,0.4405910695956955,0.25886550006413794,6.100925429617535,0.005752290192473614
